,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk_passing,Nation_passing,Pos_passing,Squad_passing,Comp_passing,Age_passing,Born_passing,90s_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches_passing,Rk_passtype,Nation_passtype,Pos_passtype,Squad_passtype,Comp_passtype,Age_passtype,Born_passtype,90s_passtype,Att_passtype,Live,Dead,FK_passtype,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_passtype,Off,Blocks,Matches_passtype,Rk_gsc,Nation_gsc,Pos_gsc,Squad_gsc,Comp_gsc,Age_gsc,Born_gsc,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches_gsc,Rk_defense,Nation_defense,Pos_defense,Squad_defense,Comp_defense,Age_defense,Born_defense,90s_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_defense,Tkl%,Lost,Blocks_defense,Sh_defense,Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Rk_possession,Nation_possession,Pos_possession,Squad_possession,Comp_possession,Age_possession,Born_possession,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC,1/3_possession,CPA,Mis,Dis,Rec,PrgR,Matches_possession,Rk_playingtime,Nation_playingtime,Pos_playingtime,Squad_playingtime,Comp_playingtime,Age_playingtime,Born_playingtime,MP,Min,Mn/MP,Min%,90s_playingtime,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches_playingtime
10,2532.0,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,2.0,11.0,5.0,45.5,0.55,0.25,0.18,0.4,14.6,0.0,0.0,0.0,1.6,1.6,0.14,0.4,0.4,Matches,2532.0,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,1111.0,1266.0,87.8,19769.0,6698.0,436.0,473.0,92.2,567.0,618.0,91.7,81.0,139.0,58.3,0.0,0.5,0.2,-0.5,5.0,52.0,4.0,0.0,72.0,Matches,2532.0,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,1266.0,1186.0,79.0,30.0,0.0,7.0,3.0,17.0,0.0,0.0,0.0,0.0,1111.0,1.0,5.0,Matches,2532.0,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,14.0,0.7,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,Matches,2532.0,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,54.0,23.0,30.0,19.0,5.0,29.0,40.0,72.5,11.0,40.0,11.0,29.0,26.0,80.0,70.0,2.0,Matches,2532.0,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,1490.0,201.0,717.0,729.0,56.0,18.0,1490.0,13.0,9.0,69.2,4.0,30.8,1060.0,5999.0,3215.0,8.0,11.0,0.0,14.0,7.0,962.0,2.0,Matches,3133,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,22,1792.0,81.0,58.6,19.9,19,88.0,16,3,42.0,9,1.18,24.0,32.0,-8.0,-0.4,-0.12,26.8,26.4,0.5,0.02,0.32,Matches
11,833.0,Abde Ezzalzouli,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,0.8,0.0,4.0,1.0,25.0,5.29,1.32,0.0,0.0,19.1,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,833.0,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,0.8,23.0,37.0,62.2,289.0,83.0,18.0,23.0,78.3,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.1,0.0,-0.1,2.0,0.0,2.0,1.0,1.0,Matches,833.0,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,0.8,37.0,32.0,5.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,23.0,0.0,1.0,Matches,833.0,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,0.8,2.0,2.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,833.0,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,833.0,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,0.8,54.0,0.0,2.0,13.0,39.0,7.0,54.0,4.0,2.0,50.0,2.0,50.0,41.0,302.0,143.0,7.0,3.0,4.0,4.0,2.0,43.0,12.0,Matches,1032,ma MAR,"FW,MF",Barcelona,es La Liga,21.0,2001.0,2,68.0,34.0,2.0,0.8,0,,0,2,34.0,1,2.0,2.0,0.0,2.0,2.65,1.76,2.2,0.2,2.0,2.66,1.75,Matches
139,12.0,Abdel Abqar,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,25.7,0.0,10.0,3.0,30.0,0.39,0.12,0.0,0.0,12.1,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5,Matches,12.0,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,25.7,553.0,762.0,72.6,12370.0,4872.0,141.0,164.0,86.0,302.0,339.0,89.1,99.0,225.0,44.0,0.0,0.2,0.2,-0.2,3.0,61.0,2.0,0.0,49.0,Matches,12.0,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,25.7,762.0,704.0,55.0,50.0,0.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,553.0,3.0,10.0,Matches,12.0,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,25.7,12.0,0.47,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,25.7,35.0,19.0,28.0,5.0,2.0,21.0,35.0,60.0,14.0,31.0,26.0,5.0,23.0,58.0,115.0,0.0,Matches,12.0,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,25.7,1032.0,191.0,570.0,422.0,42.0,21.0,1032.0,5.0,3.0,60.0,1.0,20.0,492.0,2460.0,1418.0,7.0,6.0,0.0,15.0,1.0,499.0,1.0,Matches,15,ma MAR,DF,Alavés,es La Liga,24.0,1999.0,27,2312.0,86.0,67.6,25.7,27,86.0,23,0,,4,1.07,21.0,30.0,-9.0,-0.35,-0.27,27.0,30.7,-3.8,-0.15,-0.58,Matches
140,,Abdelhamid Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846,ma MAR,MF,Fiorentina,it Serie A,26.0,1996.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
141,172.0,Abdellah Baallal,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,172.0,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,3.0,4.0,75.0,40.0,0.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,172.0,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches,172.0,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,172.0,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,172.0,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,,0.0,,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,219,ma MAR,MF,Clermont Foot,fr Ligue 1,18.0,2004.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.66,0.15,Matches
142,2172.0,Abdellah Raihani,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,2172.0,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2172.0,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2172.0,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2172.0,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2172.0,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Matches,2691,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,0,0.0,0.0,1.0,-1.0,-9.0,-9.74,0.1,0.0,0.1,0.61,0.01,Matches
143,2202.0,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,1.0,17.0,4.0,23.5,2.12,0.5,0.06,0.25,19.4,1.0,0.0,0.0,0.8,0.8,0.05,0.2,0.2,Matches,2202.0,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,124.0,225.0,55.1,2213.0,845.0,63.0,84.0,75.0,40.0,67.0,59.7,17.0,45.0,37.8,0.0,1.8,1.7,-1.8,18.0,12.0,6.0,3.0,14.0,Matches,2202.0,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,225.0,179.0,44.0,3.0,0.0,1.0,63.0,12.0,28.0,10.0,8.0,2.0,124.0,2.0,18.0,Matches,2202.0,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,29.0,3.61,15.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2202.0,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,9.0,5.0,4.0,2.0,3.0,5.0,15.0,33.3,10.0,10.0,1.0,9.0,3.0,12.0,7.0,0.0,Matches,2202.0,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,343.0,6.0,46.0,102.0,198.0,36.0,343.0,28.0,10.0,35.7,16.0,57.1,180.0,1419.0,763.0,34.0,15.0,18.0,28.0,12.0,196.0,78.0,Matches,2727,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,23,722.0,31.0,21.1,8.0,6,64.0,0,17,20.0,15,0.7,5.0,6.0,-1.0,-0.12,0.18,7.5,6.8,0.7,0.09,0.06,Matches
144,1100.0,Abdou Harroui,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,11.3,3.0,32.0,11.0,34.4,2.83,0.97,0.06,0.18,21.1,0.0,1.0,1.0,3.1,2.3,0.07,-0.1,-0.3,Matches,1100.0,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,11.3,303.0,383.0,79.1,4174.0,1016.0,186.0,216.0,86.1,84.0,106.0,79.2,15.0,25.0,60.0,3.0,1.2,1.4,1.8,16.0,29.0,12.0,4.0,38.0,Matches,1100.0,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,11.3,383.0,361.0,18.0,4.0,4.0,2.0,12.0,6.0,2.0,1.0,0.0,0.0,303.0,4.0,11.0,Matches,1100.0,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,11.3,39.0,3.44,27.0,0.0,4.0,5.0,3.0,0.0,4.0,0.35,3.0,0.0,0.0,1.0,0.0,0.0,Matches,1100.0,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,11.3,23.0,11.0,11.0,11.0,1.0,8.0,16.0,50.0,8.0,19.0,3.0,16.0,5.0,28.0,8.0,0.0,Matches,1100.0,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,11.3,564.0,11.0,79.0,276.0,220.0,32.0,563.0,44.0,19.0,43.2,21.0,47.7,308.0,2227.0,1221.0,43.0,31.0,8.0,28.0,7.0,378.0,56.0,Matches,1375,nl NED,"MF,FW",Frosinone,it Serie A,25.0,1998.0,18,1019.0,57.0,29.8,11.3,13,70.0,0,5,22.0,2,0.67,15.0,29.0,-14.0,-1.24,-0.82,13.8,18.4,-4.5,-0.4,-0.12,Matches
145,1273.0,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,6.8,2.0,14.0,5.0,35.7,2.06,0.74,0.14,0.4,16.1,1.0,0.0,0.0,2.1,2.1,0.16,-0.1,-0.1,Matches,1273.0,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,6.8,267.0,336.0,79.5,4343.0,1133.0,127.0,151.0,84.1,103.0,128.0,80.5,22.0,36.0,61.1,1.0,1.0,1.1,0.0,11.0,18.0,10.0,2.0,31.0,Matches,1273.0,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,6.8,336.0,307.0,26.0,11.0,3.0,1.0,26.0,6.0,9.0,4.0,3.0,0.0,267.0,3.0,1.0,Matches,1273.0,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,6.8,36.0,5.29,22.0,3.0,2.0,3.0,6.0,0.0,3.0,0.44,2.0,1.0,0.0,0.0,0.0,0.0,Matches,1273.0,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,6.8,10.0,7.0,2.0,5.0,3.0,5.0,15.0,33.3,10.0,4.0,0.0,4.0,4.0,14.0,4.0,1.0,Matches,1273.0,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,6.8,423.0,8.0,46.0,177.0,204.0,26.0,423.0,31.0,10.0,32.3,14.0,45.2,346.0,2364.0,1179.0,41.0,25.0,13.0,17.0,13.0,327.0,73.0,Matches,1595,fr FRA,"FW,MF",Nantes,fr Ligue 1,29.0,1994.0,23,611.0,27.0,20.0,6.8,1,59.0,0,22,25.0,9,0.7,8.0,17.0,-9.0,-1.33,-0.74,10.0,16.0,-6.1,-0.89,-0.54,Matches
146,1358.0,Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,1358.0,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,53.0,85.0,62.4,1041.0,401.0,19.0,24.0,79.2,26.0,42.0,61.9,8.0,17.0,47.1,0.0,0.7,0.0,-0.7,2.0,6.0,1.0,0.0,5.0,Matches,1358.0,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,85.0,65.0,20.0,3.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,53.0,0.0,3.0,Matches,1358.0,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,2.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,Matches,1358.0,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,7.0,7.0,5.0,2.0,0.0,4.0,11.0,36.4,7.0,2.0,0.0,2.0,2.0,9.0,9.0,0.0,Matches,1358.0,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,115.0,12.0,55.0,54.0,9.0,1.0,115.0,3.0,2.0,66.7,1.0,33.3,65.0,359.0,116.0,3.0,1.0,1.0,4.0,0.0,52.0,1.0,Matches,1697,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,3,193.0,64.0,6.3,2.1,3,64.0,0,0,,0,2.33,3.0,1.0,2.0,0.93,1.15,2.3,3.0,-0.7,-0.33,-0.3,Matches
147,754.0,Abdoulaye Doucouré,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,7.0,47.0,21.0,44.7,1.61,0.72,0.15,0.33,12.2,0.0,0.0,0.0,8.8,8.8,0.2,-1.8,-1.8,Matches,754.0,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,683.0,893.0,76.5,9807.0,2329.0,381.0,453.0,84.1,239.0,288.0,83.0,28.0,59.0,47.5,1.0,2.9,1.5,-1.9,34.0,43.0,18.0,1.0,97.0,Matches,754.0,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,893.0,876.0,16.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,683.0,1.0,29.0,Matches,754.0,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,67.0,2.29,59.0,0.0,0.0,6.0,1.0,1.0,5.0,0.17,3.0,0.0,0.0,2.0,0.0,0.0,Matches,754.0,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,43.0,27.0,20.0,14.0,9.0,18.0,46.0,39.1,28.0,23.0,3.0,20.0,15.0,58.0,19.0,0.0,Matches,754.0,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,1190.0,36.0,188.0,523.0,495.0,100.0,1190.0,48.0,25.0,52.1,21.0,43.8,635.0,3292.0,1692.0,55.0,37.0,17.0,61.0,42.0,800.0,140.0,Matches,929,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,32,2629.0,82.0,76.9,29.2,32,82.0,17,0,,0,1.44,33.0,36.0,-3.0,-0.1,0.81,40.3,41.8,-1.5,-0.05,-0.08,Matches
148,2617.0,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,25.4,2.0,31.0,8.0,25.8,1.22,0.32,0.0,0.0,27.4,0.0,2.0,2.0,3.0,1.4,0.04,-1.0,-1.4,Matches,2617.0,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,25.4,1031.0,1238.0,83.3,18110.0,5195.0,413.0,483.0,85.5,475.0,546.0,87.0,92.0,122.0,75.4,0.0,0.9,0.9,-0.9,12.0,119.0,7.0,0.0,148.0,Matches,2617.0,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,25.4,1238.0,1219.0,14.0,9.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,1031.0,5.0,19.0,Matches,2617.0,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,25.4,44.0,1.73,37.0,0.0,2.0,1.0,3.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2617.0,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,25.4,47.0,28.0,22.0,22.0,3.0,30.0,60.0,50.0,30.0,30.0,8.0,22.0,25.0,72.0,33.0,0.0,Matches,2617.0,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,25.4,1504.0,77.0,385.0,946.0,194.0,17.0,1502.0,42.0,29.0,69.0,12.0,28.6,1107.0,5683.0,2425.0,22.0,37.0,2.0,37.0,28.0,1006.0,25.0,Matches,3231,gn GUI,MF,Le Havre,fr Ligue 1,29.0,1994.0,30,2284.0,76.0,74.6,25.4,27,83.0,15,3,12.0,0,0.9,19.0,34.0,-15.0,-0.59,-1.05,24.7,40.4,-15.7,-0.62,-0.9,Matches
149,1331.0,Abdukodir Khusanov,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,9.0,0.0,5.0,2.0,40.0,0.56,0.22,0.0,0.0,18.8,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,Matches,1331.0,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,9.0,383.0,439.0,87.2,7213.0,2415.0,140.0,152.0,92.1,203.0,219.0,92.7,36.0,59.0,61.0,0.0,0.1,0.2,-0.1,1.0,28.0,1.0,0.0,23.0,Matches,1331.0,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,9.0,439.0,426.0,13.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,1.0,Matches,1331.0,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,9.0,6.0,0.67,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1331.0,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,9.0,21.0,12.0,13.0,8.0,0.0,9.0,17.0,52.9,8.0,13.0,8.0,5.0,13.0,34.0,32.0,2.0,Matches,1331.0,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,9.0,535.0,61.0,275.0,234.0,29.0,3.0,535.0,2.0,1.0,50.0,1.0,50.0,388.0,1981.0,757.0,5.0,4.0,0.0,6.0,0.0,349.0,1.0,Matches,1660,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,11,809.0,74.0,26.4,9.0,9,84.0,6,2,25.0,16,1.45,12.0,10.0,2.0,0.22,-0.02,15.3,12.8,2.5,0.28,0.09,Matches
150,1828.0,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,18.8,1.0,6.0,1.0,16.7,0.32,0.05,0.17,1.0,15.9,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6,Matches,1828.0,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,18.8,617.0,773.0,79.8,12936.0,4915.0,179.0,203.0,88.2,355.0,393.0,90.3,76.0,163.0,46.6,0.0,0.3,0.1,-0.3,4.0,34.0,4.0,0.0,38.0,Matches,1828.0,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,18.8,773.0,743.0,28.0,26.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,617.0,2.0,3.0,Matches,1828.0,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,18.8,11.0,0.58,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1828.0,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,18.8,19.0,10.0,13.0,4.0,2.0,8.0,10.0,80.0,2.0,27.0,19.0,8.0,22.0,41.0,82.0,1.0,Matches,1828.0,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,18.8,956.0,127.0,578.0,359.0,25.0,8.0,956.0,4.0,2.0,50.0,1.0,25.0,492.0,2318.0,989.0,6.0,2.0,0.0,7.0,3.0,558.0,4.0,Matches,2257,gh GHA,DF,Rayo Vallecano,es La Liga,25.0,1998.0,20,1694.0,85.0,49.5,18.8,19,89.0,17,1,3.0,15,1.0,11.0,21.0,-10.0,-0.53,-0.06,18.5,22.1,-3.5,-0.19,-0.25,Matches
151,2152.0,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,14.1,6.0,33.0,14.0,42.4,2.34,0.99,0.18,0.43,14.8,2.0,0.0,0.0,3.2,3.2,0.1,2.8,2.8,Matches,2152.0,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,14.1,132.0,240.0,55.0,2042.0,475.0,73.0,110.0,66.4,42.0,71.0,59.2,12.0,23.0,52.2,1.0,2.4,1.2,-1.4,14.0,12.0,8.0,0.0,26.0,Matches,2152.0,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,14.1,240.0,228.0,11.0,2.0,5.0,3.0,8.0,0.0,2.0,1.0,1.0,0.0,132.0,1.0,14.0,Matches,2152.0,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,14.1,23.0,1.63,16.0,1.0,1.0,3.0,1.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,Matches,2152.0,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,14.1,6.0,4.0,2.0,2.0,2.0,3.0,5.0,60.0,2.0,6.0,3.0,3.0,2.0,8.0,12.0,0.0,Matches,2152.0,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,14.1,376.0,16.0,34.0,171.0,181.0,43.0,376.0,18.0,8.0,44.4,10.0,55.6,183.0,830.0,285.0,9.0,9.0,5.0,41.0,10.0,266.0,49.0,Matches,2662,es ESP,"FW,MF",Mallorca,es La Liga,30.0,1992.0,34,1270.0,37.0,37.1,14.1,11,68.0,3,23,23.0,4,1.03,16.0,15.0,1.0,0.07,0.57,16.6,15.5,1.1,0.08,0.23,Matches
